Query Name	Rank	Scaled Rank	Set_name	TF	Intersect	Set length	FET p-value	FDR	Odds Ratio	Library	Overlapping_Genes
"gene_set_query"	"68"	"0.5763"	"PRDM1_HELAS3_HG19"	"PRDM1"	"14"	"1487"	"0.01687"	"0.0642"	"2.013"	"ENCODE--ChIP-seq"	"KDM5A,ARID4B,CXCL2,LIPA,RGS2,PIP4K2B,PGM1,CDC25A,MTF2,CBR3,TFAP2A,HSPA8,GADD45B,ECD"
"gene_set_query"	"69"	"0.5847"	"GATA1_ERYTHROBLAST_HG19"	"GATA1"	"18"	"2088"	"0.01762"	"0.0666"	"1.841"	"ENCODE--ChIP-seq"	"CHIC2,CXCL2,LIPA,NUSAP1,PIP4K2B,SLC25A46,SACM1L,FOS,RRAGA,KIF20A,ARPP19,TP53BP2,ECD,NFKB2,DERA,CDK7,PSMG1,EZH2"
"gene_set_query"	"70"	"0.5932"	"JUN_K562_HG19"	"JUN"	"29"	"3802"	"0.0179"	"0.0672"	"1.628"	"ENCODE--ChIP-seq"	"KDM5A,KDM5B,GABPB1,CNDP2,TUBB6,NUSAP1,PIP4K2B,TEX10,SACM1L,FOS,TICAM1,RRAGA,MTHFD2,MTF2,GLRX,ARPP19,NRAS,EIF4EBP1,IARS2,POLR2K,GADD45A,TIPARP,USP22,BNIP3,ECD,RPA1,RPIA,NFKBIE,RAD9A"
"gene_set_query"	"71"	"0.6017"	"CTCF_MELCELLLINE_MM9"	"CTCF"	"31"	"4141"	"0.01887"	"0.0699"	"1.597"	"ENCODE--ChIP-seq"	"KDM5B,CHIC2,ARID4B,GABPB1,SENP6,PIP4K2B,HOXA5,SLC25A46,ATP6V0B,TLE1,TEX10,SACM1L,TICAM1,FBXO11,CDC25A,CDC25B,RRAGA,NPC1,MTHFD2,MTF2,CRYZ,EGR1,GADD45B,GADD45A,TIPARP,FZD7,USP22,ECD,NFKB2,RPIA,EZH2"
"gene_set_query"	"72"	"0.6102"	"TFAP2A_HELAS3_HG19"	"TFAP2A"	"16"	"1810"	"0.01929"	"0.071"	"1.889"	"ENCODE--ChIP-seq"	"PRSS23,TRAM2,CNDP2,CDC20,DAG1,PIP4K2B,TICAM1,NPC1,KIF20A,CBR3,TIPARP,NFKB2,RPIA,CDK2,PSMG1,RAD9A"
"gene_set_query"	"73"	"0.6186"	"TBP_HEPG2_HG19"	"TBP"	"16"	"1833"	"0.02126"	"0.0746"	"1.865"	"ENCODE--ChIP-seq"	"KDM5A,KDM5B,CHIC2,TMEM97,CXCL2,LIPA,HOXA5,DNTTIP2,NPC1,TERF2IP,CRYZ,GADD45A,NFKB2,RPIA,P4HA2,EZH2"
"gene_set_query"	"74"	"0.6271"	"MAFF_HEPG2_HG19"	"MAFF"	"16"	"1834"	"0.02134"	"0.0746"	"1.864"	"ENCODE--ChIP-seq"	"GOLT1B,EPRS,CNDP2,NUDCD3,SLC25A46,NCOA3,DNTTIP2,MTF2,GLRX,POLR2K,GADD45B,GADD45A,ECD,NET1,CDK7,RAD9A"
"gene_set_query"	"75"	"0.6356"	"ELK1_GM12878_HG19"	"ELK1"	"16"	"1851"	"0.0229"	"0.0774"	"1.846"	"ENCODE--ChIP-seq"	"TMEM97,ICAM1,CNDP2,CDC20,SLC37A4,TEX10,CDC25B,TERF2IP,KIF20A,IARS2,POLR2K,TIPARP,NFKB2,CNOT4,CDK7,EZH2"
"gene_set_query"	"76"	"0.6441"	"HSF1_HEPG2_HG19"	"HSF1"	"4"	"222"	"0.02292"	"0.0774"	"3.886"	"ENCODE--ChIP-seq"	"RGS2,SACM1L,CRYZ,HSPA8"
"gene_set_query"	"77"	"0.6525"	"TCF3_MYOCYTE_MM9"	"TCF3"	"15"	"1708"	"0.02364"	"0.0791"	"1.876"	"ENCODE--ChIP-seq"	"GABPB1,RGS2,TUBB6,DAG1,TLE1,CDC25B,EIF4EBP1,MPZL1,EGR1,GADD45B,GADD45A,TIPARP,CDK7,SCCPDH,GNB5"
"gene_set_query"	"78"	"0.661"	"NR2F2_K562_HG19"	"NR2F2"	"12"	"1270"	"0.0242"	"0.0795"	"2.02"	"ENCODE--ChIP-seq"	"KDM5B,CXCL2,ATP6V0B,SACM1L,CDC25A,MTF2,TERF2IP,KIF20A,NRAS,IARS2,TIPARP,CNOT4"
"gene_set_query"	"79"	"0.6695"	"ZNF274_K562_HG19"	"ZNF274"	"9"	"887"	"0.03111"	"0.0933"	"2.171"	"ENCODE--ChIP-seq"	"KDM5A,CHIC2,NUDCD3,SACM1L,MTHFD2,EGR1,HSPA8,GADD45A,PSMG1"
"gene_set_query"	"80"	"0.678"	"FOSL1_K562_HG19"	"FOSL1"	"8"	"773"	"0.03646"	"0.105"	"2.215"	"ENCODE--ChIP-seq"	"KDM5B,LOXL1,TUBB6,SACM1L,TFAP2A,GADD45B,GADD45A,PLK1"
"gene_set_query"	"81"	"0.6864"	"FLI1_MEGAKARYOCYTE_MM9"	"FLI1"	"15"	"1837"	"0.03949"	"0.105"	"1.743"	"ENCODE--ChIP-seq"	"KDM5A,GOLT1B,NUDCD3,SLC25A46,TEX10,CDC25A,RRAGA,PHKG2,SMNDC1,POLR2K,ECD,PLK1,RPIA,CDK7,PSMG1"
"gene_set_query"	"82"	"0.6949"	"IRF3_GM12878_HG19"	"IRF3"	"15"	"1865"	"0.04374"	"0.111"	"1.717"	"ENCODE--ChIP-seq"	"KDM5A,GOLT1B,TMEM97,CNDP2,CDC20,NUSAP1,DNTTIP2,CDC25B,MTHFD2,KIF20A,PHKG2,MPZL1,PLK1,RAD9A,EZH2"
"gene_set_query"	"83"	"0.7034"	"ZNF217_MCF7_HG19"	"ZNF217"	"12"	"1423"	"0.04859"	"0.12"	"1.801"	"ENCODE--ChIP-seq"	"GOLT1B,GABPB1,TLE1,NCOA3,FOS,NIPSNAP1,NRAS,POLR2K,CBR3,GADD45A,TIPARP,PLK1"
"gene_set_query"	"84"	"0.7119"	"FOXA1_HEPG2_HG19"	"FOXA1"	"16"	"2074"	"0.05175"	"0.126"	"1.646"	"ENCODE--ChIP-seq"	"CHIC2,PYGL,EPRS,CXCL2,PIP4K2B,PGM1,ATP6V0B,TLE1,FOS,CLPX,TERF2IP,KIF20A,GLRX,TIPARP,USP22,BNIP3"
"gene_set_query"	"85"	"0.7203"	"TFAP2C_HELAS3_HG19"	"TFAP2C"	"14"	"1822"	"0.06551"	"0.152"	"1.64"	"ENCODE--ChIP-seq"	"PRSS23,TRAM2,CNDP2,CDC20,RGS2,PIP4K2B,NPC1,NRAS,TFAP2A,NFKB2,RPIA,CDK2,PSMG1,RAD9A"
"gene_set_query"	"86"	"0.7288"	"ARID3A_HEPG2_HG19"	"ARID3A"	"14"	"1828"	"0.06682"	"0.153"	"1.634"	"ENCODE--ChIP-seq"	"CCNH,NUDCD3,PHGDH,TEX10,MTHFD2,TERF2IP,NRAS,PHKG2,KIAA0753,TIPARP,ECD,DERA,NET1,EZH2"
"gene_set_query"	"87"	"0.7373"	"CUX1_K562_HG19"	"CUX1"	"13"	"1827"	"0.1109"	"0.225"	"1.518"	"ENCODE--ChIP-seq"	"EPRS,ICAM1,ATP6V0B,FOS,CDC25B,MTF2,GLRX,CRYZ,GADD45A,DERA,RPIA,PSMG1,STUB1"
"gene_set_query"	"88"	"0.7458"	"RUNX3_GM12878_HG19"	"RUNX3"	"11"	"1540"	"0.1298"	"0.249"	"1.523"	"ENCODE--ChIP-seq"	"KDM5B,CNDP2,CDC20,NUSAP1,SLC25A46,FOS,FBXO11,POLR2K,GADD45A,CNOT4,PSMG1"
"gene_set_query"	"89"	"0.7542"	"IRF4_GM12878_HG19"	"IRF4"	"12"	"1715"	"0.1311"	"0.25"	"1.492"	"ENCODE--ChIP-seq"	"KDM5A,GABPB1,ICAM1,TUBB6,SACM1L,DNTTIP2,TICAM1,MTF2,EGR1,GADD45B,TIPARP,RPIA"
"gene_set_query"	"90"	"0.7627"	"FOSL2_SKNSH_HG19"	"FOSL2"	"4"	"412"	"0.1366"	"0.259"	"2.076"	"ENCODE--ChIP-seq"	"LOXL1,TUBB6,FBXO11,GADD45A"
"gene_set_query"	"91"	"0.7712"	"SIX5_GM12878_HG19"	"SIX5"	"9"	"1222"	"0.1389"	"0.261"	"1.571"	"ENCODE--ChIP-seq"	"ARID4B,NUDCD3,ATP6V0B,NCOA3,KIF20A,ARPP19,ECD,CNOT4,RPIA"
"gene_set_query"	"92"	"0.7797"	"MYB_MELCELLLINE_MM9"	"MYB"	"5"	"594"	"0.1579"	"0.292"	"1.798"	"ENCODE--ChIP-seq"	"KDM5B,LIPA,CDC20,KIF20A,EZH2"
"gene_set_query"	"93"	"0.7881"	"CTCFL_K562_HG19"	"CTCFL"	"14"	"2154"	"0.1633"	"0.3"	"1.385"	"ENCODE--ChIP-seq"	"EPRS,CXCL2,CNDP2,NUDCD3,SLC37A4,ATP6V0B,CDC25B,NPC1,TP53BP2,EIF4EBP1,TIPARP,USP22,ECD,NFKB2"
"gene_set_query"	"94"	"0.7966"	"SREBF1_HEPG2_HG19"	"SREBF1"	"4"	"455"	"0.1745"	"0.308"	"1.878"	"ENCODE--ChIP-seq"	"TMEM97,LIPA,CNDP2,NPC1"
"gene_set_query"	"95"	"0.8051"	"SPI1_GM12878_HG19"	"SPI1"	"12"	"1895"	"0.2052"	"0.346"	"1.35"	"ENCODE--ChIP-seq"	"GABPB1,ICAM1,RGS2,ATP6V0B,SACM1L,DNTTIP2,ARPP19,HSPA8,TIPARP,NFKB2,CDK7,NFKBIE"
"gene_set_query"	"96"	"0.8136"	"THAP1_K562_HG19"	"THAP1"	"10"	"1627"	"0.2557"	"0.411"	"1.31"	"ENCODE--ChIP-seq"	"KDM5B,CCNH,NUDCD3,TUBB6,ATP6V0B,SACM1L,RPA1,CNOT4,RAD9A,EZH2"
"gene_set_query"	"97"	"0.822"	"HNF4A_HEPG2_HG19"	"HNF4A"	"14"	"2396"	"0.2634"	"0.412"	"1.245"	"ENCODE--ChIP-seq"	"PYGL,CXCL2,PIP4K2B,TLE1,CDC25A,CLPX,NIPSNAP1,RRAGA,NPC1,GLRX,GADD45A,TIPARP,BNIP3,RAD9A"
"gene_set_query"	"98"	"0.8305"	"ZNF263_HEK293_HG19"	"ZNF263"	"11"	"1830"	"0.2642"	"0.412"	"1.281"	"ENCODE--ChIP-seq"	"KDM5B,TRAM2,LOXL1,PIP4K2B,SLC37A4,CRYZ,TIPARP,FZD7,BNIP3,NFKB2,RPIA"
"gene_set_query"	"99"	"0.839"	"NR2C2_HEPG2_HG19"	"NR2C2"	"8"	"1343"	"0.3123"	"0.461"	"1.269"	"ENCODE--ChIP-seq"	"KDM5A,GABPB1,CDC25A,CLPX,TERF2IP,KIF20A,ARPP19,USP22"
"gene_set_query"	"100"	"0.8475"	"ATF1_K562_HG19"	"ATF1"	"10"	"1833"	"0.3755"	"0.527"	"1.162"	"ENCODE--ChIP-seq"	"KDM5A,TMEM97,ATP6V0B,NCOA3,SACM1L,PHKG2,POLR2K,GADD45B,TIPARP,ECD"
"gene_set_query"	"101"	"0.8559"	"MEF2A_K562_HG19"	"MEF2A"	"2"	"279"	"0.3816"	"0.53"	"1.529"	"ENCODE--ChIP-seq"	"EGR1,GADD45A"
"gene_set_query"	"102"	"0.8644"	"SP2_K562_HG19"	"SP2"	"11"	"2063"	"0.3929"	"0.537"	"1.135"	"ENCODE--ChIP-seq"	"ARID4B,TMEM97,CNDP2,CDC20,CDC25A,MTHFD2,MPZL1,HSPA8,USP22,NET1,PSMG1"
"gene_set_query"	"103"	"0.8729"	"BATF_GM12878_HG19"	"BATF"	"4"	"676"	"0.3992"	"0.539"	"1.261"	"ENCODE--ChIP-seq"	"TUBB6,SACM1L,DNTTIP2,GADD45B"
"gene_set_query"	"104"	"0.8814"	"ESRRA_HEPG2_HG19"	"ESRRA"	"1"	"108"	"0.4012"	"0.54"	"1.979"	"ENCODE--ChIP-seq"	"NIPSNAP1"
"gene_set_query"	"105"	"0.8898"	"FOXA2_A549_HG19"	"FOXA2"	"7"	"1276"	"0.4031"	"0.54"	"1.168"	"ENCODE--ChIP-seq"	"KDM5A,KDM5B,CHIC2,CXCL2,NCOA3,MTF2,TIPARP"
"gene_set_query"	"106"	"0.8983"	"CBX2_K562_HG19"	"CBX2"	"9"	"1781"	"0.4687"	"0.603"	"1.076"	"ENCODE--ChIP-seq"	"PRSS23,PHGDH,FOS,PAX8,CBR3,TFAP2A,GADD45B,CNOT4,GNB5"
"gene_set_query"	"107"	"0.9068"	"FOXP2_PFSK1_HG19"	"FOXP2"	"1"	"152"	"0.5137"	"0.636"	"1.402"	"ENCODE--ChIP-seq"	"CHIC2"
"gene_set_query"	"108"	"0.9153"	"BCL11A_GM12878_HG19"	"BCL11A"	"5"	"1038"	"0.5434"	"0.665"	"1.025"	"ENCODE--ChIP-seq"	"ICAM1,MTF2,CRYZ,TIPARP,NFKB2"
"gene_set_query"	"109"	"0.9237"	"HMGN3_K562_HG19"	"HMGN3"	"8"	"1830"	"0.6301"	"0.729"	"0.9298"	"ENCODE--ChIP-seq"	"CHIC2,TRAM2,LOXL1,NUSAP1,RRAGA,NPC1,PHKG2,RPA1"
"gene_set_query"	"110"	"0.9322"	"STAT5A_GM12878_HG19"	"STAT5A"	"5"	"1230"	"0.6862"	"0.778"	"0.8644"	"ENCODE--ChIP-seq"	"CLPX,RRAGA,KIF20A,POLR2K,TIPARP"
"gene_set_query"	"111"	"0.9407"	"STAT2_K562_HG19"	"STAT2"	"1"	"252"	"0.6965"	"0.788"	"0.8437"	"ENCODE--ChIP-seq"	"ICAM1"
"gene_set_query"	"112"	"0.9492"	"CEBPZ_HEPG2_HG19"	"CEBPZ"	"3"	"801"	"0.7268"	"0.815"	"0.7961"	"ENCODE--ChIP-seq"	"GABPB1,POLR2K,RPIA"
"gene_set_query"	"113"	"0.9576"	"ESR1_ECC1_HG19"	"ESR1"	"2"	"554"	"0.7351"	"0.82"	"0.7673"	"ENCODE--ChIP-seq"	"TIPARP,P4HA2"
"gene_set_query"	"114"	"0.9661"	"HNF4G_HEPG2_HG19"	"HNF4G"	"2"	"556"	"0.7369"	"0.82"	"0.7645"	"ENCODE--ChIP-seq"	"PYGL,NIPSNAP1"
"gene_set_query"	"115"	"0.9746"	"SREBF2_GM12878_HG19"	"SREBF2"	"1"	"366"	"0.8221"	"0.885"	"0.5802"	"ENCODE--ChIP-seq"	"SACM1L"
"gene_set_query"	"116"	"0.9831"	"ZZZ3_GM12878_HG19"	"ZZZ3"	"0"	"271"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"117"	"0.9915"	"MEF2C_GM12878_HG19"	"MEF2C"	"0"	"135"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
"gene_set_query"	"118"	"1.0"	"NANOG_H1HESC_HG19"	"NANOG"	"0"	"102"	"1.0"	"1.0"	"0.0"	"ENCODE--ChIP-seq"	""
